id,base_case_id,text,label,scam_type,severity,reason,evidence_span,recommended_action,risk_factor,harm_type,target_group,region_variant,noise_type,source,license,is_synthetic,privacy_level,split,source_url,context_style,quality_note
SELF_000096,SELF_ROMANCE_SCAM_0006,"Bài chia sẻ mô tả một trường hợp người cao tuổi nhận được cuộc gọi lạ: người gọi một người quen qua mạng nói rất quan tâm bác và thường xuyên hỏi thăm sức khỏe. Sau đó họ yêu cầu bác giữ bí mật vì sợ gia đình hiểu lầm. Khi bác do dự, họ tỏ ra buồn bã và trách bác không tin mình. Gia đình nghi ngờ đây là tình huống lừa đảo vì nội dung tạo áp lực và yêu cầu hành động liên quan đến tiền hoặc thông tin nhạy cảm.",SCAM,ROMANCE_SCAM,MEDIUM,"Lợi dụng tình cảm/lòng tin để xin tiền, quà hoặc thông tin cá nhân.",quen qua mạng; gửi quà; phí hải quan; cần tiền gấp,Không chuyển tiền cho người quen qua mạng chưa gặp ngoài đời. Hỏi người thân trước khi quyết định.,trust_abuse; emotional_manipulation; false_promise,financial_loss; psychological_pressure,elderly,STANDARD,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,test,https://baochinhphu.vn/nhan-dien-24-hinh-thuc-lua-dao-truc-tuyen-cung-nhieu-hinh-thuc-dan-du-khac-nhau-102230703162727607.htm,ARTICLE_SHARE,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000097,SELF_JOB_SCAM_0012,"Một bài cảnh báo trên mạng xã hội tóm tắt sự việc: người lạ mời bác làm cộng tác viên online tại nhà, mỗi ngày nhận tiền ngay. Nội dung sau đó chuyển sang yêu cầu bảo bác chuyển tiền mua đơn hàng ảo rồi sẽ hoàn lại cả gốc lẫn thưởng. Quản lý nhóm liên tục nhắc bác làm nhanh để không mất suất. Bài viết khuyên người đọc nên xác minh với người thân trước khi làm theo.",SCAM,JOB_SCAM,MEDIUM,"Lừa tuyển cộng tác viên/việc nhẹ lương cao, yêu cầu nạp tiền hoặc làm nhiệm vụ.",việc nhẹ lương cao; nạp tiền; nhiệm vụ; hoàn tiền,Không đóng phí để nhận việc. Kiểm tra thông tin công ty và hợp đồng rõ ràng.,financial_pressure; false_promise; gamification,financial_loss,elderly,NORTH,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,test,https://baochinhphu.vn/nhan-dien-24-hinh-thuc-lua-dao-truc-tuyen-cung-nhieu-hinh-thuc-dan-du-khac-nhau-102230703162727607.htm,SOCIAL_WARNING,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000098,SELF_JOB_SCAM_0013,Bài chia sẻ mô tả một trường hợp người cao tuổi nhận được cuộc gọi lạ: người gọi giả danh sàn thương mại điện tử tuyển người xử lý đơn hàng. Sau đó họ đề nghị o tăng số tiền nhiệm vụ để được rút hoa hồng. Ban đầu họ cho nhận vài chục nghìn để tạo lòng tin. Gia đình nghi ngờ đây là tình huống lừa đảo vì nội dung tạo áp lực và yêu cầu hành động liên quan đến tiền hoặc thông tin nhạy cảm.,SCAM,JOB_SCAM,MEDIUM,"Lừa tuyển cộng tác viên/việc nhẹ lương cao, yêu cầu nạp tiền hoặc làm nhiệm vụ.",việc nhẹ lương cao; nạp tiền; nhiệm vụ; hoàn tiền,Không đóng phí để nhận việc. Kiểm tra thông tin công ty và hợp đồng rõ ràng.,financial_pressure; false_promise; gamification,financial_loss,elderly,CENTRAL,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,test,https://baochinhphu.vn/nhan-dien-24-hinh-thuc-lua-dao-truc-tuyen-cung-nhieu-hinh-thuc-dan-du-khac-nhau-102230703162727607.htm,ARTICLE_SHARE,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000099,SELF_OTP_BANK_0006,"Bai chia se mo ta mot truong hop nguoi cao tuoi nhan duoc cuoc goi la: nguoi goi gui tin nhan giong brandname ngan hang, yeu cau cap nhat ho so trong ngay. Sau do ho huong dan bac dang nhap vao <LINK> roi nhap ma xac nhan. Nguoi goi lien tuc nhac bac khong tat may vi quy trinh chi con vai phut. Gia dinh nghi ngo day la tinh huong lua dao vi noi dung tao ap luc va yeu cau hanh dong lien quan den tien hoac thong tin nhay cam.",SCAM,OTP_BANK,HIGH,Yêu cầu cung cấp OTP/mã xác nhận hoặc thông tin ngân hàng cho người lạ.,mã OTP; mã xác nhận; tài khoản ngân hàng; xác minh ngay,"Không cung cấp OTP, mật khẩu hoặc mã xác nhận. Gọi trực tiếp tổng đài chính thức của ngân hàng.",urgency; technical_confusion; authority_impersonation,credential_theft; financial_loss,elderly,CENTRAL,NO_DIACRITICS,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,train,https://tiengchuong.chinhphu.vn/bo-cong-an-canh-bao-24-thu-doan-lua-dao-tren-khong-gian-mang-113230711094917091.htm,ARTICLE_SHARE,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000100,SELF_PHISHING_LINK_0013,Một bài cảnh báo trên mạng xã hội tóm tắt sự việc: người lạ gửi tin nhắn báo đơn hàng giao không thành công và cần cập nhật địa chỉ. Nội dung sau đó chuyển sang yêu cầu đề nghị chú nhập thông tin thẻ để nhận khoản hoàn tiền. Họ nhấn mạnh đây là bước bắt buộc để tránh khóa tài khoản. Bài viết khuyên người đọc nên xác minh với người thân trước khi làm theo.,SCAM,PHISHING_LINK,HIGH,Dụ bấm link lạ để đăng nhập/cập nhật thông tin và đánh cắp dữ liệu.,<LINK>; bấm link; cập nhật thông tin; đăng nhập,Không bấm link lạ. Mở ứng dụng chính thức hoặc gõ trực tiếp địa chỉ website chính thức.,technical_confusion; urgency; false_promise,credential_theft; privacy_leak; malware_install,elderly,NORTH,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,valid,https://tiengchuong.chinhphu.vn/bo-cong-an-canh-bao-24-thu-doan-lua-dao-tren-khong-gian-mang-113230711094917091.htm,SOCIAL_WARNING,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000101,SELF_FAKE_SUPPORT_0007,"Đoạn tin nhắn bắt đầu bằng lời hỏi thăm sức khỏe của bác, sau đó người gửi giả danh nhân viên ví điện tử, nói cần hỗ trợ kiểm tra giao dịch. Trong các tin tiếp theo, họ yêu cầu bác cài ứng dụng điều khiển từ xa để nhân viên thao tác hộ. Họ nói nếu không làm trong ngày, hồ sơ sẽ bị treo hoặc SIM bị khóa.",SCAM,FAKE_SUPPORT,HIGH,Giả danh nhân viên hỗ trợ kỹ thuật/dịch vụ công để yêu cầu cài app hoặc cấp quyền.,cài ứng dụng; chia sẻ màn hình; cấp quyền; hỗ trợ kỹ thuật,Không cài app lạ hoặc chia sẻ màn hình cho người không xác minh được danh tính.,technical_confusion; authority_impersonation,credential_theft; malware_install; privacy_leak,elderly,STANDARD,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,train,https://tiengchuong.chinhphu.vn/bo-cong-an-canh-bao-24-thu-doan-lua-dao-tren-khong-gian-mang-113230711094917091.htm,MESSAGE_THREAD,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000102,SELF_PRIZE_GIFT_0009,Bài chia sẻ mô tả một trường hợp người cao tuổi nhận được cuộc gọi lạ: người gọi nói mệ được chọn nhận tiền hỗ trợ trong chương trình khuyến mãi. Sau đó họ yêu cầu đóng thuế/quỹ hồ sơ trước khi trao thưởng. Người nhắn liên tục chúc mừng để tạo cảm giác đã trúng thật. Gia đình nghi ngờ đây là tình huống lừa đảo vì nội dung tạo áp lực và yêu cầu hành động liên quan đến tiền hoặc thông tin nhạy cảm.,SCAM,PRIZE_GIFT,HIGH,Lấy lý do trúng thưởng/nhận quà để yêu cầu đóng phí hoặc cung cấp thông tin.,trúng thưởng; nhận quà; phí vận chuyển; thông tin cá nhân,Không chuyển phí nhận thưởng. Kiểm tra chương trình trên kênh chính thức.,greed; false_promise; urgency,financial_loss; privacy_leak,elderly,CENTRAL,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,valid,https://baochinhphu.vn/nhan-dien-24-hinh-thuc-lua-dao-truc-tuyen-cung-nhieu-hinh-thuc-dan-du-khac-nhau-102230703162727607.htm,ARTICLE_SHARE,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000103,SELF_FAKE_SUPPORT_0008,"Bài chia sẻ mô tả một trường hợp người cao tuổi nhận được cuộc gọi lạ: người gọi giả danh nhân viên ví điện tử, nói cần hỗ trợ kiểm tra giao dịch. Sau đó họ đề nghị bác cấp quyền truy cập danh bạ, tin nhắn và thông báo. Họ nói nếu không làm trong ngày, hồ sơ sẽ bị treo hoặc SIM bị khóa. Gia đình nghi ngờ đây là tình huống lừa đảo vì nội dung tạo áp lực và yêu cầu hành động liên quan đến tiền hoặc thông tin nhạy cảm.",SCAM,FAKE_SUPPORT,HIGH,Giả danh nhân viên hỗ trợ kỹ thuật/dịch vụ công để yêu cầu cài app hoặc cấp quyền.,cài ứng dụng; chia sẻ màn hình; cấp quyền; hỗ trợ kỹ thuật,Không cài app lạ hoặc chia sẻ màn hình cho người không xác minh được danh tính.,technical_confusion; authority_impersonation,credential_theft; malware_install; privacy_leak,elderly,CENTRAL,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,train,https://tiengchuong.chinhphu.vn/bo-cong-an-canh-bao-24-thu-doan-lua-dao-tren-khong-gian-mang-113230711094917091.htm,ARTICLE_SHARE,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000104,SELF_PRIZE_GIFT_0010,"Đoạn tin nhắn bắt đầu bằng lời hỏi thăm sức khỏe của cô, sau đó người gửi nói cô được chọn nhận tiền hỗ trợ trong chương trình khuyến mãi. Trong các tin tiếp theo, họ đưa <LINK> để cô điền thông tin nhận quà. Họ dặn cô chuyển phí nhỏ trước để nhận món quà lớn.",SCAM,PRIZE_GIFT,HIGH,Lấy lý do trúng thưởng/nhận quà để yêu cầu đóng phí hoặc cung cấp thông tin.,trúng thưởng; nhận quà; phí vận chuyển; thông tin cá nhân,Không chuyển phí nhận thưởng. Kiểm tra chương trình trên kênh chính thức.,greed; false_promise; urgency,financial_loss; privacy_leak,elderly,STANDARD,OBFUSCATION,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,train,https://baochinhphu.vn/nhan-dien-24-hinh-thuc-lua-dao-truc-tuyen-cung-nhieu-hinh-thuc-dan-du-khac-nhau-102230703162727607.htm,MESSAGE_THREAD,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000105,SELF_HEALTH_PRODUCT_0011,"Co ke lai rang co nguoi goi dien trong luc o nha mot minh. Nguoi nay nguoi tu van noi san pham co the cai thien nhieu benh man tinh, noi chuyen rat tu tin va dung nhieu tu ngu giong co quan chinh thuc. Tiep theo ho xin thong tin ca nhan va so dien thoai nguoi quen de tu van tiep. Nhan vien vay quanh tu van khien co kho tu choi.",SCAM,HEALTH_PRODUCT,MEDIUM,Dụ người cao tuổi mua sản phẩm sức khỏe/đa cấp bằng cam kết chữa bệnh hoặc lợi nhuận.,hội thảo miễn phí; thuốc chữa bệnh; đặt cọc; lợi nhuận,Không mua thuốc/sản phẩm sức khỏe không rõ nguồn. Hỏi bác sĩ hoặc người thân trước.,health_anxiety; false_promise; social_proof,financial_loss; health_risk,elderly,STANDARD,TYPO,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,train,https://baochinhphu.vn/nhan-dien-24-hinh-thuc-lua-dao-truc-tuyen-cung-nhieu-hinh-thuc-dan-du-khac-nhau-102230703162727607.htm,CALL_SUMMARY,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000106,SELF_PRIZE_GIFT_0011,"Ba kể lại rằng có người gọi điện trong lúc ở nhà một mình. Người này nói ba được chọn nhận tiền hỗ trợ trong chương trình khuyến mãi, nói chuyện rất tự tin và dùng nhiều từ ngữ giống cơ quan chính thức. Tiếp theo họ bảo ba gửi căn cước, địa chỉ nhà và số tài khoản để nhận thưởng. Người nhắn liên tục chúc mừng để tạo cảm giác đã trúng thật.",SCAM,PRIZE_GIFT,HIGH,Lấy lý do trúng thưởng/nhận quà để yêu cầu đóng phí hoặc cung cấp thông tin.,trúng thưởng; nhận quà; phí vận chuyển; thông tin cá nhân,Không chuyển phí nhận thưởng. Kiểm tra chương trình trên kênh chính thức.,greed; false_promise; urgency,financial_loss; privacy_leak,elderly,SOUTH,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,train,https://baochinhphu.vn/nhan-dien-24-hinh-thuc-lua-dao-truc-tuyen-cung-nhieu-hinh-thuc-dan-du-khac-nhau-102230703162727607.htm,CALL_SUMMARY,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000107,SELF_EMERGENCY_MONEY_0006,Một bài cảnh báo trên mạng xã hội tóm tắt sự việc: người lạ gửi ảnh chụp bệnh viện mờ và nói đang cần đóng viện phí gấp. Nội dung sau đó chuyển sang yêu cầu yêu cầu mệ gửi tiền qua ví điện tử để xử lý trước khi người nhà biết. Họ dùng cảm xúc lo sợ của gia đình để ép mệ quyết định nhanh. Bài viết khuyên người đọc nên xác minh với người thân trước khi làm theo.,SCAM,EMERGENCY_MONEY,HIGH,Giả danh người thân hoặc dùng tình huống khẩn cấp để yêu cầu chuyển tiền.,đang cấp cứu; chuyển gấp; đừng gọi lại; cần tiền ngay,Không chuyển tiền vội. Gọi trực tiếp cho người thân qua số quen thuộc hoặc hỏi người trong gia đình.,trust_abuse; urgency; secrecy; fear,financial_loss,elderly,CENTRAL,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,train,https://baochinhphu.vn/nhan-dien-24-hinh-thuc-lua-dao-truc-tuyen-cung-nhieu-hinh-thuc-dan-du-khac-nhau-102230703162727607.htm,SOCIAL_WARNING,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000108,SELF_EMERGENCY_MONEY_0007,"Một bài cảnh báo trên mạng xã hội tóm tắt sự việc: người lạ nhắn như con/cháu trong nhà, nói điện thoại bị hỏng nên phải dùng số lạ. Nội dung sau đó chuyển sang yêu cầu bảo bác chuyển 10 triệu ngay và đừng gọi lại vì đang làm việc với bác sĩ. Họ dùng cảm xúc lo sợ của gia đình để ép bác quyết định nhanh. Bài viết khuyên người đọc nên xác minh với người thân trước khi làm theo.",SCAM,EMERGENCY_MONEY,HIGH,Giả danh người thân hoặc dùng tình huống khẩn cấp để yêu cầu chuyển tiền.,đang cấp cứu; chuyển gấp; đừng gọi lại; cần tiền ngay,Không chuyển tiền vội. Gọi trực tiếp cho người thân qua số quen thuộc hoặc hỏi người trong gia đình.,trust_abuse; urgency; secrecy; fear,financial_loss,elderly,NORTH,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,train,https://baochinhphu.vn/nhan-dien-24-hinh-thuc-lua-dao-truc-tuyen-cung-nhieu-hinh-thuc-dan-du-khac-nhau-102230703162727607.htm,SOCIAL_WARNING,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000109,SELF_FAKE_SUPPORT_0009,"Một bài cảnh báo trên mạng xã hội tóm tắt sự việc: người lạ giả danh nhân viên ví điện tử, nói cần hỗ trợ kiểm tra giao dịch. Nội dung sau đó chuyển sang yêu cầu yêu cầu cô cài ứng dụng điều khiển từ xa để nhân viên thao tác hộ. Họ nói nếu không làm trong ngày, hồ sơ sẽ bị treo hoặc SIM bị khóa. Bài viết khuyên người đọc nên xác minh với người thân trước khi làm theo.",SCAM,FAKE_SUPPORT,HIGH,Giả danh nhân viên hỗ trợ kỹ thuật/dịch vụ công để yêu cầu cài app hoặc cấp quyền.,cài ứng dụng; chia sẻ màn hình; cấp quyền; hỗ trợ kỹ thuật,Không cài app lạ hoặc chia sẻ màn hình cho người không xác minh được danh tính.,technical_confusion; authority_impersonation,credential_theft; malware_install; privacy_leak,elderly,STANDARD,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,train,https://tiengchuong.chinhphu.vn/bo-cong-an-canh-bao-24-thu-doan-lua-dao-tren-khong-gian-mang-113230711094917091.htm,SOCIAL_WARNING,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
